x_m,y_m
18.456745,-1.057648
18.460991,-1.058944
18.468626,-1.061282
18.476839,-1.063905
18.484259,-1.066241
18.491577,-1.068685
18.498682,-1.070963
18.504580,-1.072872
18.511669,-1.075222
18.519156,-1.077397
18.527754,-1.080105
18.535318,-1.082335
18.542257,-1.084543
18.549482,-1.086555
18.556742,-1.088799
18.562777,-1.090485
18.569880,-1.092458
18.577152,-1.094364
18.586107,-1.096803
18.593298,-1.098673
18.600771,-1.100647
18.607817,-1.102318
18.615805,-1.104334
18.621439,-1.105596
18.628908,-1.107168
18.636370,-1.109171
18.645033,-1.110931
18.652868,-1.112663
18.660416,-1.114227
18.667978,-1.115686
18.675430,-1.117236
18.681383,-1.118360
18.688763,-1.119809
18.696636,-1.121209
18.705372,-1.122860
18.712574,-1.124105
18.720200,-1.125328
18.727953,-1.126734
18.735582,-1.127915
18.741009,-1.128843
18.751408,-1.130240
18.755939,-1.130889
18.764910,-1.132106
18.772676,-1.133236
18.778292,-1.134073
18.780983,-1.134209
18.782272,-1.134497
18.781958,-1.134315
18.781582,-1.133981
18.781601,-1.134022
18.781744,-1.133878
18.781809,-1.133835
18.781858,-1.133861
18.781616,-1.133816
18.782091,-1.133732
18.782021,-1.133659
18.781929,-1.133644
18.782064,-1.133881
18.781717,-1.133506
18.781612,-1.133635
18.781506,-1.133691
18.781458,-1.133572
18.781366,-1.133513
18.781260,-1.133497
18.781441,-1.133555
18.781610,-1.133530
18.781347,-1.133348
18.781382,-1.133503
18.781012,-1.133604
18.780937,-1.133627
18.781122,-1.133607
18.780989,-1.133709
18.781092,-1.133682
18.780958,-1.133589
18.780947,-1.133604
18.780945,-1.133751
18.781002,-1.133750
18.780624,-1.133533
18.780655,-1.133520
18.781044,-1.133309
18.781343,-1.133231
18.780712,-1.133613
18.780577,-1.133683
18.780682,-1.133655
18.780746,-1.133633
18.780827,-1.133725
18.780090,-1.133978
18.780262,-1.134093
18.780252,-1.134240
18.780125,-1.134079
18.780451,-1.133880
18.780199,-1.133893
18.780188,-1.133719
18.780231,-1.133679
18.780018,-1.133925
18.779989,-1.133983
18.780186,-1.133745
18.779741,-1.133890
18.779865,-1.133861
18.780075,-1.133852
18.779760,-1.133818
18.779846,-1.133802
18.780041,-1.133865
18.779768,-1.134028
18.779884,-1.133632
18.779669,-1.133974
18.779808,-1.134037
18.779781,-1.134042
18.779600,-1.133953
18.779661,-1.133703
18.779850,-1.131929
18.780003,-1.129233
18.780155,-1.123477
18.780628,-1.115708
18.780581,-1.105437
18.780865,-1.097380
18.780993,-1.089661
18.780960,-1.082085
18.780987,-1.074755
18.781139,-1.069093
18.781200,-1.061163
18.781187,-1.053533
18.780928,-1.044145
18.780994,-1.036553
18.780970,-1.028891
18.780718,-1.021313
18.780514,-1.013686
18.780369,-1.007268
18.779921,-1.000138
18.779705,-0.992213
18.779526,-0.984738
18.779057,-0.975591
18.778765,-0.968225
18.778229,-0.960383
18.777540,-0.953289
18.777285,-0.946656
18.776600,-0.939299
18.776117,-0.931488
18.775440,-0.922576
18.774542,-0.914980
18.774004,-0.907053
18.773138,-0.899807
18.772408,-0.892362
18.771696,-0.886143
18.770689,-0.879056
18.770063,-0.871277
18.768827,-0.862291
18.767618,-0.854639
18.766823,-0.847490
18.765930,-0.841732
18.765423,-0.838146
18.765175,-0.836749
18.765137,-0.836312
18.765425,-0.837517
18.765015,-0.837542
18.765226,-0.837488
18.764786,-0.837611
18.764977,-0.837602
18.764874,-0.837508
18.764809,-0.837431
18.764866,-0.837425
18.764986,-0.837716
18.765097,-0.837978
18.764919,-0.837500
18.764956,-0.837513
18.765059,-0.837654
18.765141,-0.837625
18.765106,-0.837742
18.765133,-0.837947
18.765194,-0.838214
18.765226,-0.838360
18.765003,-0.838172
18.765081,-0.838165
18.765162,-0.838358
18.765137,-0.838345
18.765196,-0.838363
18.765398,-0.838537
18.765444,-0.838523
18.765209,-0.838504
18.765354,-0.838562
18.765440,-0.838473
18.765516,-0.838755
18.765591,-0.838787
18.765593,-0.838802
18.765560,-0.838746
18.765512,-0.838767
18.765474,-0.838872
18.765558,-0.838856
18.765745,-0.838973
18.765516,-0.839039
18.765369,-0.839094
18.765593,-0.839226
18.765562,-0.839145
18.763874,-0.838474
18.759182,-0.836873
18.753405,-0.834775
18.745655,-0.831892
18.737814,-0.829533
18.730356,-0.827152
18.724297,-0.825444
18.717402,-0.823134
18.707344,-0.820050
18.700956,-0.818151
18.693804,-0.816037
18.686701,-0.813879
18.679117,-0.811599
18.672268,-0.809766
18.665955,-0.807957
18.658924,-0.806206
18.651064,-0.803945
18.642145,-0.801824
18.635162,-0.799939
18.627638,-0.798209
18.620548,-0.796576
18.613266,-0.794797
18.606493,-0.793213
18.599279,-0.791553
18.592279,-0.790085
18.583218,-0.788133
18.575583,-0.786607
18.568014,-0.784899
18.560856,-0.783506
18.555658,-0.782482
18.552341,-0.781780
18.550253,-0.781455
18.550318,-0.781439
18.551310,-0.781854
18.551350,-0.781872
18.550951,-0.781911
18.550394,-0.781582
18.548252,-0.781666
18.545364,-0.781804
18.539135,-0.781542
18.531366,-0.781500
18.523342,-0.781764
18.513447,-0.781884
18.505705,-0.782061
18.497919,-0.782504
18.490290,-0.782542
18.484514,-0.782930
18.477257,-0.783256
18.469591,-0.783490
18.460232,-0.783816
18.452639,-0.784256
18.444754,-0.784759
18.436977,-0.785232
18.429693,-0.785811
18.423458,-0.786375
18.415815,-0.786937
18.408678,-0.787394
18.398312,-0.788411
18.390974,-0.789152
18.384850,-0.789786
18.377487,-0.790363
18.369513,-0.791314
18.363276,-0.792072
18.353363,-0.792964
18.348972,-0.793587
18.339174,-0.794807
18.331612,-0.795920
18.323978,-0.796866
18.316690,-0.798002
18.308870,-0.799273
18.302721,-0.800028
18.292175,-0.801704
18.287714,-0.802419
18.279991,-0.803760
18.271219,-0.805385
18.263666,-0.806758
18.256184,-0.808052
18.248522,-0.809518
18.242712,-0.810668
18.235186,-0.812235
18.227825,-0.813678
18.218559,-0.815591
18.211243,-0.817160
18.203848,-0.818867
18.196686,-0.820471
18.189283,-0.822257
18.182909,-0.823780
18.175655,-0.825480
18.168215,-0.827327
18.159445,-0.829501
18.152390,-0.831431
18.145033,-0.833375
18.137688,-0.835412
18.129684,-0.837589
18.123985,-0.839205
18.117132,-0.841131
18.109566,-0.843180
18.100840,-0.845798
18.093546,-0.847941
18.085960,-0.850346
18.078997,-0.852447
18.071321,-0.854871
18.065598,-0.856774
18.058510,-0.859054
18.051418,-0.861425
18.042419,-0.864545
18.035210,-0.867069
18.028011,-0.869564
18.020987,-0.872050
18.013683,-0.874772
18.008055,-0.876816
18.000977,-0.879400
17.993383,-0.882231
17.984783,-0.885601
17.978132,-0.888160
17.970907,-0.891055
17.964258,-0.893675
17.957369,-0.896558
17.951675,-0.898942
17.944469,-0.901957
17.937378,-0.904972
17.929131,-0.908466
17.922396,-0.911356
17.915163,-0.914481
17.908319,-0.917646
17.901529,-0.920649
17.895750,-0.923414
17.888536,-0.926878
17.881620,-0.930121
17.874866,-0.933354
17.866072,-0.937565
17.858568,-0.941069
17.851990,-0.943973
17.844889,-0.946732
17.839102,-0.949137
17.832109,-0.951679
17.824938,-0.954025
17.816311,-0.956662
17.808863,-0.958483
17.801310,-0.960454
17.794228,-0.961829
17.786846,-0.963132
17.780252,-0.964268
17.773115,-0.965097
17.765142,-0.966013
17.756128,-0.966642
17.748856,-0.967254
17.741272,-0.967285
17.733438,-0.967419
17.726351,-0.967366
17.721416,-0.967197
17.718472,-0.967193
17.717291,-0.966866
17.714996,-0.966838
17.712608,-0.966399
17.710251,-0.965991
17.707624,-0.965719
17.704321,-0.964997
17.698822,-0.964099
17.691242,-0.962810
17.683033,-0.960802
17.673807,-0.959336
17.666504,-0.957815
17.659092,-0.956579
17.651968,-0.955285
17.644423,-0.953984
17.638180,-0.953027
17.630892,-0.951660
17.623472,-0.950360
17.614626,-0.948827
17.606438,-0.947484
17.598513,-0.945886
17.591633,-0.944443
17.586632,-0.943190
17.584332,-0.942599
17.582899,-0.942303
17.581726,-0.942161
17.578812,-0.940757
17.576504,-0.939934
17.574354,-0.939169
17.572388,-0.938331
17.570366,-0.937577
17.568178,-0.936685
17.565735,-0.935399
17.562786,-0.933839
17.553375,-0.929134
17.545818,-0.924811
17.540314,-0.921637
17.533066,-0.917824
17.526602,-0.914116
17.521381,-0.911101
17.515104,-0.907512
17.508034,-0.903692
17.501438,-0.899751
17.493889,-0.895635
17.486959,-0.891697
17.480354,-0.887803
17.473841,-0.884165
17.468536,-0.881070
17.461393,-0.876745
17.454762,-0.872644
17.447102,-0.867752
17.440979,-0.863594
17.435310,-0.859457
17.429251,-0.854827
17.423340,-0.850094
17.418724,-0.846106
17.412928,-0.840971
17.407522,-0.835708
17.401077,-0.829504
17.395962,-0.823816
17.390820,-0.818218
17.385895,-0.812425
17.381172,-0.806604
17.377285,-0.802056
17.372717,-0.795755
17.368412,-0.789618
17.363262,-0.782032
17.359224,-0.775552
17.355371,-0.769092
17.351778,-0.762164
17.348104,-0.755667
17.345444,-0.750327
17.342167,-0.743368
17.338839,-0.736744
17.334925,-0.728288
17.331810,-0.722170
17.328251,-0.715317
17.324953,-0.708371
17.321651,-0.701609
17.318851,-0.695872
17.315434,-0.688260
17.312252,-0.681060
17.309526,-0.674533
17.306131,-0.666675
17.303886,-0.659581
17.301291,-0.651830
17.299208,-0.644357
17.297644,-0.638526
17.295250,-0.628339
17.294201,-0.623921
17.292454,-0.614833
17.291307,-0.607201
17.290165,-0.599620
17.289619,-0.592396
17.288980,-0.585096
17.288662,-0.578358
17.288481,-0.570744
17.288298,-0.563327
17.288509,-0.554499
17.288750,-0.546653
17.289175,-0.539181
17.290094,-0.531991
17.290794,-0.524384
17.291653,-0.517879
17.293011,-0.510484
17.294464,-0.502784
17.296503,-0.494066
17.298136,-0.487041
17.300314,-0.479682
17.302361,-0.472660
17.304880,-0.465236
17.307003,-0.459466
17.309607,-0.451989
17.312670,-0.444965
17.315550,-0.438088
17.319590,-0.429600
17.322952,-0.423138
17.326183,-0.416516
17.329540,-0.410297
17.332586,-0.404438
17.335932,-0.397991
17.339512,-0.391503
17.343309,-0.383165
17.346752,-0.376577
17.350365,-0.369308
17.353645,-0.362631
17.356857,-0.356584
17.360046,-0.350315
17.363354,-0.344001
17.367031,-0.337022
17.371222,-0.328747
17.374634,-0.322253
17.377853,-0.316095
17.381557,-0.308773
17.385082,-0.302307
17.387697,-0.297079
17.391258,-0.290279
17.394758,-0.283611
17.398289,-0.276824
17.402475,-0.268701
17.405989,-0.261900
17.409536,-0.255136
17.413197,-0.248334
17.416035,-0.242735
17.419327,-0.236308
17.423191,-0.228892
17.427326,-0.221183
17.430832,-0.214585
17.434259,-0.207467
17.437889,-0.200710
17.441011,-0.194269
17.443758,-0.188472
17.446930,-0.181891
17.450239,-0.174681
17.454029,-0.166322
17.457058,-0.159717
17.460270,-0.152509
17.463459,-0.145424
17.466631,-0.137983
17.468868,-0.132684
17.471609,-0.126034
17.474911,-0.118979
17.477734,-0.112057
17.481562,-0.103520
17.484642,-0.096591
17.487831,-0.089343
17.491137,-0.082064
17.493605,-0.076946
17.497360,-0.070119
17.500772,-0.063678
17.504360,-0.057254
17.509388,-0.049511
17.513420,-0.043075
17.517818,-0.036876
17.522297,-0.030587
17.526154,-0.025604
17.530846,-0.020145
17.535744,-0.014335
17.541143,-0.008491
17.547401,-0.001859
17.552509,0.003378
17.558163,0.008602
17.563261,0.013974
17.568163,0.018200
17.573355,0.022872
17.580757,0.029900
17.585358,0.034189
17.590799,0.039487
17.596390,0.044679
17.601929,0.050021
17.607258,0.055108
17.611923,0.059299
17.617990,0.065191
17.623787,0.070187
17.629400,0.075002
17.636385,0.080542
17.642427,0.085000
17.649065,0.089693
17.654751,0.093635
17.660053,0.097006
17.666100,0.100850
17.672398,0.104360
17.680975,0.108596
17.687704,0.112128
17.694447,0.115231
17.701744,0.118465
17.708574,0.121160
17.714111,0.123400
17.721220,0.125916
17.728571,0.128230
17.737289,0.130851
17.744377,0.132640
17.751650,0.134447
17.759228,0.136003
17.766508,0.137542
17.772608,0.138614
17.780094,0.139462
17.787561,0.140489
17.796400,0.141084
17.803768,0.141586
17.811842,0.141698
17.818928,0.141818
17.826185,0.142026
17.832506,0.141618
17.840260,0.141177
17.847836,0.140632
17.855385,0.139561
17.864517,0.138422
17.872118,0.136902
17.879456,0.135567
17.886232,0.134255
17.892422,0.132718
17.900024,0.130822
17.907173,0.128609
17.915689,0.125987
17.922897,0.123210
17.930168,0.120477
17.936663,0.117920
17.943947,0.114589
17.949654,0.112185
17.956602,0.108652
17.963444,0.105657
17.971252,0.102048
17.978086,0.098631
17.985184,0.095306
17.992058,0.092010
17.998363,0.089049
18.004206,0.086223
18.011255,0.083010
18.018085,0.079732
18.025297,0.076382
18.033197,0.072616
18.040159,0.069299
18.047241,0.065825
18.053438,0.063016
18.059231,0.060024
18.066031,0.056897
18.072989,0.053425
18.079779,0.050265
18.088043,0.046182
18.094549,0.042990
18.101181,0.039898
18.108236,0.036584
18.113724,0.034008
18.120867,0.030670
18.127869,0.027528
18.136511,0.023504
18.143677,0.020174
18.150566,0.017099
18.157124,0.014270
18.164469,0.011062
18.169861,0.008749
18.176823,0.005905
18.183739,0.003003
18.190884,0.000079
18.199482,-0.003365
18.206696,-0.006209
18.213535,-0.009032
18.220427,-0.011639
18.225979,-0.013594
18.233454,-0.016452
18.240509,-0.019069
18.247496,-0.021596
18.256098,-0.024790
18.263523,-0.027297
18.270880,-0.029816
18.277613,-0.032222
18.283457,-0.034014
18.291147,-0.036505
18.297436,-0.038560
18.304073,-0.040721
18.313950,-0.043859
18.319712,-0.045744
18.322800,-0.046656
18.324289,-0.047130
18.324287,-0.047134
18.323864,-0.046598
18.323923,-0.046514
18.324173,-0.046679
18.324127,-0.046496
18.324381,-0.046686
18.326632,-0.046646
18.330776,-0.047056
18.335663,-0.047519
18.343372,-0.047859
18.351845,-0.048451
18.359818,-0.048964
18.368769,-0.049420
18.376503,-0.049779
18.383795,-0.049957
18.391142,-0.050510
18.397066,-0.050666
18.404976,-0.051171
18.412573,-0.051254
18.422224,-0.051540
18.429537,-0.051713
18.437687,-0.051730
18.445114,-0.051781
18.452623,-0.051716
18.458712,-0.051725
18.466051,-0.051783
18.473806,-0.051652
18.482643,-0.051531
18.490442,-0.051331
18.498228,-0.051134
18.505665,-0.050902
18.513174,-0.050540
18.518845,-0.050220
18.526876,-0.049963
18.534632,-0.049501
18.542141,-0.048991
18.551292,-0.048376
18.558825,-0.047823
18.565956,-0.047272
18.574419,-0.046762
18.579967,-0.046311
18.588001,-0.045746
18.594963,-0.045037
18.602285,-0.044329
18.611464,-0.043367
18.619207,-0.042558
18.626343,-0.041957
18.634220,-0.040869
18.640625,-0.040184
18.648148,-0.039179
18.655781,-0.038138
18.664824,-0.036964
18.672241,-0.035832
18.679882,-0.034736
18.687185,-0.033497
18.694626,-0.032348
18.701145,-0.031344
18.708578,-0.030094
18.716284,-0.028994
18.724663,-0.027386
18.732740,-0.025845
18.740215,-0.024361
18.747370,-0.022949
18.754345,-0.021606
18.761034,-0.020189
18.768932,-0.018632
18.776121,-0.017055
18.782959,-0.015545
18.791782,-0.013632
18.799421,-0.011821
18.806824,-0.009891
18.813772,-0.008283
18.819748,-0.006813
18.826927,-0.005036
18.834581,-0.003119
18.842052,-0.001040
18.850935,0.001182
18.858278,0.003140
18.865637,0.005063
18.872089,0.006912
18.879025,0.008867
18.886242,0.011025
18.893478,0.013261
18.900621,0.015332
18.907446,0.017506
18.916700,0.020256
18.923964,0.022818
18.930470,0.024881
18.936934,0.026979
18.944033,0.029444
18.951292,0.031813
18.959881,0.034725
18.967379,0.037041
18.974131,0.039731
18.981735,0.042363
18.988997,0.044905
18.994253,0.047147
19.001486,0.049553
19.008274,0.052255
19.017447,0.055894
19.024513,0.058896
19.031750,0.061528
19.038315,0.064300
19.045454,0.067025
19.050575,0.069390
19.058500,0.072605
19.064060,0.074788
19.074219,0.079339
19.081562,0.082431
19.086952,0.084850
19.093966,0.088303
19.100674,0.091241
19.107613,0.094612
19.114567,0.097935
19.119989,0.100656
19.127674,0.104189
19.131105,0.105835
19.133190,0.106412
19.135033,0.107393
19.137236,0.108290
19.139074,0.108846
19.141245,0.109604
19.143736,0.110397
19.145813,0.110899
19.148634,0.111856
19.151016,0.112304
19.153458,0.113058
19.155735,0.113329
19.157433,0.113883
19.159460,0.114108
19.162016,0.114541
19.164360,0.114865
19.167410,0.115135
19.169668,0.115372
19.172300,0.115475
19.174623,0.115654
19.176439,0.115728
19.178621,0.115625
19.181133,0.115589
19.183550,0.115565
19.186428,0.115343
19.190384,0.115270
19.196678,0.114905
19.204208,0.114601
19.210613,0.113988
19.218653,0.113636
19.226822,0.112944
19.235737,0.112870
19.241524,0.112597
19.250484,0.112241
19.258097,0.112202
19.266891,0.111689
19.272987,0.111229
19.280577,0.110569
19.288055,0.109814
19.296677,0.108769
19.303995,0.107638
19.311550,0.106100
19.318750,0.104576
19.326126,0.102690
19.332327,0.101222
19.339334,0.099230
19.346495,0.097597
19.354874,0.095048
19.362642,0.093218
19.370167,0.091238
19.377041,0.089405
19.384472,0.087469
19.390270,0.085956
19.397560,0.084094
19.407810,0.081472
19.412424,0.080182
19.422005,0.077569
19.429613,0.075368
19.436167,0.073146
19.443325,0.070915
19.449284,0.068607
19.456194,0.065730
19.463202,0.062943
19.469843,0.059729
19.478298,0.055489
19.484835,0.051878
19.490955,0.048438
19.497494,0.044410
19.502687,0.040991
19.509005,0.036908
19.515020,0.032646
19.520927,0.028305
19.528435,0.022482
19.534346,0.017603
19.539911,0.012730
19.545349,0.007500
19.550142,0.003009
19.555443,-0.002258
19.560736,-0.007987
19.565966,-0.013392
19.572056,-0.019616
19.577011,-0.024927
19.582439,-0.030497
19.587612,-0.035792
19.591829,-0.040482
19.597158,-0.045872
19.602367,-0.051429
19.608959,-0.058314
19.614685,-0.064467
19.619333,-0.070133
19.624342,-0.076051
19.628757,-0.081518
19.632729,-0.086636
19.637047,-0.092441
19.641333,-0.098701
19.646320,-0.106201
19.650198,-0.112848
19.654097,-0.119472
19.657530,-0.126028
19.660749,-0.132228
19.663771,-0.138393
19.666773,-0.145415
19.669794,-0.152370
19.672512,-0.159634
19.675970,-0.168487
19.678307,-0.175725
19.680655,-0.182986
19.682749,-0.190079
19.684126,-0.195958
19.685938,-0.203502
19.687513,-0.210879
19.688940,-0.218709
19.690321,-0.227529
19.691114,-0.235003
19.692017,-0.242957
19.692574,-0.250031
19.692825,-0.255734
19.693100,-0.263313
19.693275,-0.270056
19.693468,-0.279962
19.692999,-0.288445
19.691822,-0.295499
19.691463,-0.302835
19.690573,-0.310009
19.689314,-0.317074
19.688194,-0.324027
19.686714,-0.331546
19.684929,-0.339117
19.682455,-0.348296
19.680372,-0.356095
19.678337,-0.362552
19.675995,-0.369834
19.674253,-0.375266
19.671358,-0.382474
19.669243,-0.389696
19.666336,-0.396682
19.663416,-0.405315
19.660746,-0.412372
19.658390,-0.419662
19.655823,-0.426901
19.653893,-0.432443
19.651524,-0.439695
19.649010,-0.446927
19.645868,-0.455596
19.643404,-0.462581
19.640682,-0.470399
19.638031,-0.477368
19.635742,-0.484102
19.633736,-0.489918
19.631414,-0.496907
19.628710,-0.504159
19.626045,-0.511595
19.623177,-0.520052
19.620663,-0.527360
19.618023,-0.534485
19.615530,-0.541423
19.613365,-0.547442
19.610834,-0.554789
19.608259,-0.561807
19.605719,-0.568810
19.602537,-0.577495
19.600069,-0.584763
19.597462,-0.592221
19.595139,-0.599282
19.593224,-0.605177
19.590836,-0.612427
19.588797,-0.619066
19.586538,-0.626527
19.583845,-0.635154
19.581926,-0.642262
19.579592,-0.649701
19.577677,-0.656838
19.575926,-0.662895
19.573910,-0.670452
19.571846,-0.677710
19.570013,-0.684886
19.567659,-0.693782
19.565855,-0.701099
19.564028,-0.708468
19.562422,-0.715817
19.561037,-0.721881
19.559317,-0.729262
19.557632,-0.736442
19.555655,-0.745484
19.554111,-0.752931
19.552734,-0.759981
19.551128,-0.767438
19.549692,-0.775195
19.548410,-0.781273
19.546907,-0.788642
19.545546,-0.795761
19.544193,-0.803750
19.542587,-0.811054
19.542385,-0.813891
19.541985,-0.815243
19.541851,-0.814722
19.542526,-0.814127
19.542166,-0.814333
19.542274,-0.814340
19.542299,-0.815112
19.542410,-0.817142
19.542772,-0.821690
19.542433,-0.827870
19.542555,-0.835692
19.542969,-0.843534
19.543341,-0.851618
19.543623,-0.858922
19.544024,-0.868301
19.544449,-0.875712
19.545130,-0.883366
19.545536,-0.890995
19.545912,-0.897590
19.546507,-0.904498
19.547031,-0.911621
19.547689,-0.919452
19.548574,-0.928427
19.549232,-0.936223
19.549961,-0.943958
19.550648,-0.951521
19.551424,-0.958486
19.552223,-0.965004
19.553083,-0.973206
19.553978,-0.980386
19.554863,-0.987930
19.556042,-0.996682
19.557095,-1.004410
19.558187,-1.012025
19.559160,-1.018615
19.560194,-1.025370
19.561420,-1.033095
19.562546,-1.040420
19.563936,-1.048094
19.565432,-1.056772
19.566908,-1.064810
19.568169,-1.071971
19.569321,-1.079203
19.570686,-1.085523
19.572172,-1.092896
19.573793,-1.100580
19.575203,-1.108190
19.577066,-1.116576
19.578527,-1.123885
19.580332,-1.131998
19.581930,-1.138969
19.583382,-1.145184
19.585119,-1.152464
19.586699,-1.159372
19.588478,-1.166623
19.590879,-1.175905
19.592722,-1.183072
19.594631,-1.190303
19.596460,-1.197622
19.598295,-1.204287
19.600307,-1.211853
19.602221,-1.218187
19.604174,-1.225204
19.607071,-1.234945
19.608974,-1.241439
19.611261,-1.248843
19.613798,-1.256384
19.615568,-1.262155
19.617825,-1.269345
19.620365,-1.276986
19.622816,-1.284006
19.625063,-1.291105
19.628197,-1.299744
19.630659,-1.306634
19.633240,-1.314036
19.635241,-1.319505
19.638157,-1.327114
19.640808,-1.334438
19.644003,-1.342869
19.646584,-1.349676
19.649437,-1.357357
19.652117,-1.364079
19.654905,-1.371143
19.657347,-1.377270
19.660051,-1.383596
19.662989,-1.390753
19.666218,-1.397928
19.669716,-1.406031
19.672831,-1.413099
19.675827,-1.419908
19.679020,-1.427009
19.681473,-1.432523
19.684673,-1.439685
19.687584,-1.445879
19.691233,-1.453791
19.695471,-1.462222
19.698479,-1.468714
19.701622,-1.475379
19.704967,-1.481755
19.707882,-1.487638
19.711493,-1.494685
19.714954,-1.501688
19.718119,-1.507910
19.722406,-1.515861
19.726042,-1.522673
19.729475,-1.529016
19.733385,-1.536032
19.735985,-1.540979
19.739870,-1.547817
19.743689,-1.554752
19.747662,-1.561836
19.751343,-1.568355
19.755827,-1.576250
19.759510,-1.582721
19.763493,-1.589155
19.766806,-1.594839
19.770826,-1.601163
19.774714,-1.608070
19.778212,-1.613557
19.783430,-1.621567
19.787342,-1.628170
19.791542,-1.634108
19.795441,-1.640566
19.798820,-1.645618
19.803263,-1.652163
19.807392,-1.658393
19.811457,-1.664451
19.816967,-1.672302
19.821205,-1.678396
19.825397,-1.684534
19.829716,-1.690605
19.833681,-1.695964
19.838039,-1.701846
19.842335,-1.707690
19.846794,-1.713838
19.852369,-1.721653
19.857014,-1.727583
19.861481,-1.733494
19.865892,-1.739237
19.869677,-1.744442
19.874741,-1.750658
19.879217,-1.756525
19.883947,-1.762514
19.889696,-1.769780
19.894531,-1.775516
19.899517,-1.781683
19.904018,-1.787065
19.908173,-1.792036
19.913263,-1.798065
19.918114,-1.803718
19.922834,-1.809167
19.929178,-1.816186
19.934111,-1.821880
19.939186,-1.827568
19.943871,-1.832764
19.948332,-1.837846
19.953392,-1.843613
19.958366,-1.849466
19.964062,-1.856061
19.969000,-1.861811
19.973953,-1.867676
19.978899,-1.873473
19.983456,-1.878829
19.987833,-1.883825
19.992825,-1.889578
19.997757,-1.895258
20.002605,-1.900890
20.007835,-1.906952
20.013405,-1.913721
20.018372,-1.919376
20.023275,-1.925272
20.027191,-1.929522
20.032341,-1.935625
20.037098,-1.941253
20.043669,-1.948807
20.049135,-1.955330
20.053026,-1.960055
20.057245,-1.965760
20.061676,-1.971811
20.065804,-1.977862
20.068987,-1.983351
20.068884,-1.984195
20.068975,-1.983007
20.069832,-1.986890
20.070251,-1.990265
20.070583,-1.995611
20.071507,-2.001953
20.072235,-2.007834
20.073338,-2.012698
20.074911,-2.016191
20.076376,-2.018664
20.076828,-2.018809
20.076832,-2.018548
20.076828,-2.018561
20.076818,-2.018544
20.076828,-2.018561
20.076828,-2.018561
20.076828,-2.018561
20.076828,-2.018561
20.076828,-2.018561
20.076828,-2.018561
20.076828,-2.018561
20.076828,-2.018561
20.076828,-2.018561
20.076828,-2.018561
20.076813,-2.018600
20.076813,-2.018600
20.076813,-2.018600
20.076813,-2.018600
20.076813,-2.018600
20.076792,-2.018654
20.076792,-2.018654
20.076792,-2.018654
20.076792,-2.018654
20.076792,-2.018654
20.076792,-2.018655
20.076792,-2.018655
20.076792,-2.018655
20.076792,-2.018655
20.076792,-2.018655
20.076792,-2.018655
20.076782,-2.018678
20.076782,-2.018678
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
20.076782,-2.018680
