x_m,y_m
8.089243,10.877548
8.089354,10.877516
8.089445,10.877438
8.089543,10.877496
8.089363,10.877422
8.089518,10.877471
8.089639,10.877756
8.089479,10.877720
8.089446,10.877669
8.089583,10.877651
8.089574,10.877737
8.089382,10.877950
8.089192,10.878042
8.089264,10.877917
8.089200,10.877768
8.089396,10.877610
8.089326,10.877642
8.089061,10.877958
8.088742,10.878023
8.088825,10.877936
8.088894,10.877906
8.088701,10.877841
8.088731,10.877971
8.088685,10.877988
8.088711,10.878056
8.088779,10.877964
8.088826,10.877888
8.088841,10.877946
8.088945,10.877992
8.088812,10.877946
8.088775,10.877800
8.088898,10.877827
8.088967,10.877867
8.088793,10.878151
8.088734,10.878289
8.088725,10.878298
8.088670,10.878151
8.088667,10.878148
8.088607,10.877942
8.088764,10.877938
8.088684,10.878037
8.088696,10.878004
8.088603,10.877971
8.088584,10.878111
8.088732,10.878054
8.088636,10.878071
8.088617,10.878076
8.088600,10.877969
8.088694,10.878094
8.088574,10.878192
8.088678,10.878238
8.088583,10.878220
8.088516,10.878219
8.088666,10.878180
8.088625,10.878230
8.088523,10.878165
8.088709,10.878203
8.088598,10.878358
8.088660,10.878356
8.088639,10.878504
8.088636,10.878577
8.088590,10.878590
8.088539,10.878654
8.088540,10.878623
8.088534,10.878628
8.088562,10.878701
8.088498,10.878800
8.088544,10.878892
8.088661,10.878851
8.088555,10.878970
8.088506,10.878943
8.088629,10.878921
8.088489,10.878900
8.088573,10.878862
8.088506,10.878985
8.088592,10.879052
8.088529,10.879182
8.088431,10.879250
8.088550,10.879243
8.088350,10.879286
8.088499,10.879353
8.088561,10.879401
8.088441,10.879387
8.088969,10.879601
8.088861,10.879545
8.088736,10.879319
8.088606,10.879181
8.088728,10.879229
8.088701,10.879245
8.088708,10.879183
8.088705,10.879213
8.088717,10.879221
8.088717,10.879221
8.088717,10.879221
8.088332,10.877791
8.087325,10.873755
8.085916,10.869389
8.084977,10.865861
8.084006,10.861334
8.082917,10.857063
8.081724,10.853282
8.081116,10.849292
8.079885,10.845816
8.079012,10.842182
8.078299,10.838470
8.077311,10.834694
8.076034,10.829801
8.075194,10.826156
8.073971,10.822464
8.073334,10.818865
8.072590,10.815371
8.071722,10.812168
8.071072,10.808501
8.070034,10.804537
8.069215,10.801787
8.069357,10.801957
8.069347,10.802163
8.069312,10.802140
8.069288,10.802075
8.069268,10.802030
8.069264,10.802011
8.069264,10.802011
8.069264,10.802011
8.069264,10.802011
8.069264,10.802011
8.069174,10.802024
8.069366,10.802004
8.069367,10.801947
8.069149,10.801813
8.069056,10.801836
8.069109,10.801837
8.069023,10.801722
8.069348,10.801787
8.069277,10.801767
8.069074,10.801745
8.068997,10.801723
8.068986,10.801635
8.069244,10.801640
8.069147,10.801141
8.069134,10.801093
8.069040,10.801068
8.069018,10.801075
8.068946,10.801187
8.068847,10.801287
8.068952,10.801579
8.068858,10.801472
8.068931,10.801464
8.068954,10.801331
8.068925,10.801271
8.068916,10.801229
8.068893,10.801376
8.068980,10.801364
8.068851,10.801279
8.068884,10.801168
8.068934,10.801356
8.068930,10.801349
8.068810,10.801378
8.068660,10.801250
8.068640,10.801333
8.068846,10.801336
8.068753,10.801209
8.068848,10.801477
8.068783,10.801188
8.068824,10.801120
8.068900,10.801133
8.068986,10.801191
8.068995,10.801218
8.068947,10.801318
8.068937,10.801105
8.068874,10.801166
8.068915,10.801147
8.068916,10.801176
8.068828,10.801172
8.068885,10.801062
8.069032,10.801034
8.069042,10.800999
8.069171,10.800989
8.069156,10.801009
8.069098,10.800963
8.069166,10.800975
8.069204,10.800708
8.069234,10.800789
8.069336,10.800888
8.069214,10.800752
8.069220,10.800778
8.069205,10.800741
8.069368,10.800514
8.069359,10.800596
8.069327,10.800760
8.069253,10.800570
8.069122,10.800662
8.069161,10.800611
8.069271,10.800777
8.069495,10.800599
8.069467,10.800657
8.069483,10.800717
8.069490,10.800614
8.069466,10.800710
8.069598,10.800604
8.069491,10.800528
8.069520,10.800675
8.069431,10.800570
8.069397,10.800437
8.069519,10.800406
8.069614,10.800446
8.069635,10.800303
8.069663,10.800337
8.069668,10.800310
8.069715,10.800327
8.069840,10.800200
8.069832,10.800422
8.069826,10.800376
8.069726,10.800300
8.069737,10.800249
8.069695,10.800171
8.069808,10.799943
8.069764,10.799906
8.069747,10.799833
8.069708,10.800006
8.069719,10.799931
8.069736,10.799957
8.069723,10.799950
8.069723,10.799950
8.069723,10.799950
8.069723,10.799950
8.069723,10.799950
8.069723,10.799950
8.069723,10.799950
8.069723,10.799950
8.069723,10.799950
8.069723,10.799950
8.071389,10.799450
8.075574,10.798525
8.079819,10.797570
8.084633,10.796095
8.088428,10.795381
8.091995,10.794105
8.095812,10.793715
8.097504,10.792969
8.096823,10.793001
8.096194,10.793220
8.096271,10.793240
8.096367,10.793136
8.096273,10.793208
8.096266,10.793220
8.096266,10.793220
8.096266,10.793220
8.096266,10.793220
8.096266,10.793220
8.096266,10.793220
8.096266,10.793220
8.096266,10.793220
8.096266,10.793220
8.096266,10.793220
8.096266,10.793220
8.096266,10.793220
8.096266,10.793220
8.096266,10.793220
8.096266,10.793220
8.096266,10.793220
8.096266,10.793220
8.096266,10.793220
8.096266,10.793220
8.096266,10.793220
8.096266,10.793220
8.096266,10.793220
8.096266,10.793220
8.096266,10.793220
8.096266,10.793220
8.096266,10.793220
8.096266,10.793220
8.096266,10.793220
8.096266,10.793220
8.096266,10.793220
8.096266,10.793220
8.096273,10.793208
8.096473,10.793253
8.096574,10.793076
8.096485,10.793093
8.096488,10.793026
8.096546,10.793096
8.096742,10.793079
8.096925,10.792984
8.096782,10.793046
8.096731,10.793029
8.096710,10.793176
8.096670,10.792982
8.096505,10.792971
8.096608,10.792915
8.096631,10.793097
8.096468,10.793102
8.096437,10.793000
8.096550,10.793206
8.096519,10.792999
8.096630,10.793052
8.096535,10.793210
8.096331,10.793155
8.096654,10.793307
8.096642,10.793329
8.096671,10.793446
8.096605,10.793233
8.096684,10.793263
8.096716,10.793218
8.096606,10.793169
8.096545,10.793250
8.096516,10.793326
8.096435,10.793255
8.096475,10.793318
8.096456,10.793394
8.096489,10.793409
8.096459,10.793446
8.096457,10.793445
8.096499,10.793556
8.096509,10.793639
8.096570,10.793694
8.096520,10.793655
8.096649,10.793694
8.096541,10.793782
8.096430,10.793821
8.096436,10.793864
8.096451,10.793965
8.096415,10.794013
8.096421,10.793870
8.096353,10.793929
8.096354,10.793989
8.096499,10.793999
8.096515,10.794053
8.096400,10.793991
8.096379,10.794065
8.096472,10.794168
8.096413,10.794164
8.096556,10.794168
8.096427,10.794219
8.096541,10.794132
8.096557,10.794305
8.096423,10.794538
8.096548,10.794643
8.096536,10.794535
8.096472,10.794308
8.096525,10.794165
8.096322,10.794432
8.096476,10.794679
8.096415,10.794733
8.096379,10.794638
8.096233,10.794627
8.096110,10.794575
8.096325,10.794772
8.096206,10.794858
8.096382,10.794821
8.096201,10.794807
8.096210,10.794616
8.096274,10.794891
8.096257,10.794991
8.096295,10.794950
8.096269,10.794779
8.096077,10.794808
8.096148,10.794799
8.096294,10.794971
8.096336,10.795177
8.096270,10.795156
8.096175,10.794947
8.096192,10.794826
8.096076,10.794879
8.096371,10.795001
8.096360,10.795023
8.096169,10.794932
8.096154,10.794785
8.096161,10.794870
8.096202,10.795146
8.096388,10.795276
8.096526,10.795346
8.096397,10.795342
8.096251,10.795196
8.096218,10.795194
8.096375,10.795541
8.096343,10.795782
8.096375,10.795769
8.096284,10.795728
8.096102,10.795784
8.096140,10.795747
8.096229,10.795833
8.096111,10.795914
8.096231,10.795835
8.096239,10.795981
8.096224,10.796040
8.096263,10.796129
8.096290,10.796233
8.096281,10.796094
8.096247,10.796050
8.096269,10.796049
8.096194,10.796193
8.096276,10.796103
8.096410,10.796021
8.096244,10.796128
8.096529,10.796084
8.096789,10.796169
8.096640,10.796126
8.096471,10.796002
8.096580,10.796054
8.096605,10.796083
8.096592,10.796068
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096605,10.796083
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096592,10.796068
8.096591,10.796082
8.096736,10.796128
8.096893,10.796559
8.099549,10.799553
8.107287,10.807685
8.119692,10.818280
8.119692,10.818280
8.127964,10.817869
8.127964,10.817869
8.127964,10.817869
8.127964,10.817869
8.127964,10.817869
8.127964,10.817869
8.127964,10.817869
8.127964,10.817869
8.127964,10.817869
8.127964,10.817869
8.127964,10.817869
8.127964,10.817869
8.127964,10.817869
8.127964,10.817869
8.127964,10.817869
8.127964,10.817869
8.127964,10.817869
8.127964,10.817869
8.127964,10.817869
8.127964,10.817869
8.127964,10.817869
8.127964,10.817869
8.127964,10.817869
8.127964,10.817869
8.127964,10.817869
8.127964,10.817869
8.127964,10.817869
8.127964,10.817869
8.127964,10.817869
8.127964,10.817869
8.127964,10.817869
8.127964,10.817869
8.127964,10.817869
8.127964,10.817869
8.127964,10.817869
8.127964,10.817869
8.127964,10.817869
8.127964,10.817869
8.127964,10.817869
8.127964,10.817869
8.127964,10.817869
8.127964,10.817869
8.127964,10.817869
8.127964,10.817869
8.128265,10.819789
8.128451,10.821881
8.128185,10.820518
8.128207,10.820785
8.128154,10.820935
8.128149,10.820752
8.128075,10.820765
8.128138,10.820717
8.128122,10.820707
8.128123,10.820723
8.128115,10.820718
8.128175,10.820562
8.128359,10.820127
8.129078,10.817798
8.128127,10.813046
8.125366,10.809537
8.119802,10.808682
8.119802,10.808682
8.119802,10.808682
8.119802,10.808682
8.119802,10.808682
8.119802,10.808682
8.119802,10.808682
8.119802,10.808682
8.119802,10.808682
8.119802,10.808682
8.119802,10.808682
8.119802,10.808682
8.119802,10.808682
8.119802,10.808682
8.119802,10.808682
8.119802,10.808682
8.119802,10.808682
8.119802,10.808682
8.119911,10.808531
8.120317,10.808558
8.120728,10.809023
8.121568,10.808890
8.122076,10.808382
8.123642,10.807768
8.128637,10.807775
8.131832,10.809285
8.136518,10.809864
8.143574,10.810208
8.148515,10.809340
8.150009,10.806993
8.153116,10.804169
8.154295,10.803243
8.156357,10.803459
8.155596,10.802079
8.156082,10.802160
8.155357,10.802406
8.154491,10.803677
8.153657,10.804827
8.155454,10.803358
8.157007,10.800931
8.155664,10.802998
8.155994,10.803372
8.156446,10.801290
8.156734,10.801659
8.156288,10.802158
8.155978,10.802155
8.156382,10.802080
8.156363,10.802026
8.156301,10.802065
8.156329,10.802010
8.156315,10.802010
8.156315,10.802010
8.156315,10.802010
8.156315,10.802010
8.156323,10.802114
8.156323,10.802114
8.156323,10.802114
8.156323,10.802114
8.156323,10.802114
8.156323,10.802114
8.156323,10.802114
8.156323,10.802114
8.156323,10.802114
8.156323,10.802114
8.156323,10.802114
8.156323,10.802114
8.156323,10.802114
8.156323,10.802114
8.156323,10.802114
8.156323,10.802114
8.156323,10.802114
8.156323,10.802114
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156325,10.802136
8.156322,10.802113
8.156441,10.801826
8.156525,10.802146
8.156637,10.801689
8.156608,10.801624
8.156637,10.801762
8.156478,10.801641
8.156410,10.801910
8.156351,10.801791
8.156320,10.801830
8.156337,10.801714
8.156391,10.801741
8.156343,10.801769
8.156159,10.801865
8.156238,10.801993
8.156098,10.801674
8.156257,10.801830
8.156353,10.801729
8.156141,10.801897
8.156034,10.801967
8.155945,10.802026
8.155914,10.801816
8.155847,10.801864
8.155844,10.801869
8.155723,10.801882
8.155973,10.801695
8.156231,10.801443
8.156182,10.801628
8.156311,10.801826
8.156291,10.801712
8.156589,10.801140
8.156487,10.801159
8.156293,10.801384
8.156221,10.801501
8.156276,10.801471
8.156307,10.801473
8.156279,10.801439
8.156284,10.801458
8.156336,10.801348
8.156335,10.801351
8.156336,10.801348
8.156330,10.801359
8.156337,10.801344
8.156334,10.801352
8.156338,10.801342
8.156336,10.801347
8.156321,10.801386
8.156507,10.801387
8.156516,10.801181
8.156227,10.801234
8.156308,10.801316
8.156191,10.801424
8.156048,10.801558
8.156234,10.801381
8.156232,10.801428
8.156248,10.801381
8.156227,10.801607
8.156084,10.801292
8.156136,10.801383
8.156183,10.801439
8.156403,10.801390
8.156421,10.801646
8.156333,10.801482
8.156158,10.801623
8.156287,10.801482
8.156430,10.801636
8.156264,10.801551
8.156157,10.801585
8.155981,10.801751
8.156099,10.801664
8.156213,10.801590
8.156253,10.801487
8.156104,10.801401
8.156155,10.801568
8.156226,10.801676
8.156081,10.801651
8.156240,10.801756
8.156257,10.801717
8.156137,10.801812
8.155894,10.802001
8.156036,10.802032
8.156008,10.802154
8.156179,10.801854
8.156157,10.801681
8.156000,10.801739
8.155849,10.801958
8.155947,10.802067
8.156125,10.801932
8.156159,10.801749
8.156218,10.801619
8.156320,10.801683
8.156454,10.801917
8.156287,10.802011
8.156301,10.801956
8.156568,10.801855
8.156415,10.801811
8.156333,10.802093
8.156299,10.802133
8.156396,10.802175
8.156374,10.802166
8.156478,10.802169
8.156305,10.802290
8.156399,10.802386
8.156335,10.802629
8.156319,10.802553
8.156365,10.802583
8.156197,10.802502
8.156345,10.802362
8.156555,10.802604
8.156448,10.802766
8.156537,10.802813
8.156791,10.802849
8.156685,10.802734
8.156675,10.802833
8.156873,10.802823
8.156732,10.802823
8.156759,10.802661
8.156705,10.802822
8.156486,10.802867
8.156626,10.803037
8.156540,10.802949
8.156562,10.802977
8.156588,10.802876
8.156531,10.803019
8.156595,10.803023
8.156550,10.803048
8.156645,10.802941
8.156639,10.802866
8.156501,10.802859
8.156609,10.802892
8.156696,10.802885
8.156840,10.802937
8.156805,10.802787
8.156740,10.802794
8.156638,10.802878
8.156730,10.802909
8.156819,10.802968
8.156695,10.803098
8.156900,10.803385
8.157231,10.803473
8.157172,10.803445
8.157093,10.803385
8.157094,10.803353
8.157049,10.803377
8.157063,10.803352
8.157068,10.803371
8.157068,10.803371
8.157068,10.803371
8.156183,10.801004
8.154653,10.796737
8.152956,10.792151
8.151873,10.788488
8.150791,10.785832
8.150150,10.782326
8.148679,10.778310
8.147001,10.773544
8.145828,10.769750
8.144526,10.765921
8.143609,10.762362
8.142192,10.758232
8.141037,10.755196
8.140208,10.751745
8.139312,10.748176
8.137277,10.743287
8.136242,10.739232
8.134851,10.735397
8.133853,10.731557
8.133032,10.728197
8.131845,10.725456
8.130705,10.721548
8.129611,10.717655
8.127925,10.713191
8.126987,10.709493
8.125757,10.705313
8.124596,10.701939
8.123726,10.698602
8.122784,10.695331
8.121365,10.691499
8.120364,10.687949
8.118996,10.683678
8.117559,10.679618
8.116361,10.675129
8.115179,10.671496
8.114100,10.667901
8.113209,10.664971
8.112040,10.661551
8.110871,10.657815
8.109539,10.653355
8.108208,10.649668
8.107395,10.645946
8.106062,10.642036
8.104599,10.638734
8.103822,10.635064
8.102663,10.631734
8.101162,10.627697
8.100067,10.623539
8.098563,10.620241
8.097637,10.616612
8.096445,10.612715
8.095083,10.608884
8.094324,10.606186
8.093245,10.602526
8.091784,10.598626
8.090491,10.594623
8.089383,10.591318
8.088091,10.587297
8.087034,10.583478
8.085854,10.579801
8.084961,10.576875
8.084001,10.573253
8.082242,10.568019
8.081135,10.564642
8.080303,10.561512
8.078912,10.557844
8.077765,10.553882
8.076596,10.550309
8.075426,10.547368
8.073948,10.541963
8.073198,10.539632
8.071558,10.535443
8.070669,10.531845
8.069356,10.527775
8.068030,10.524106
8.067279,10.521043
8.066220,10.517647
8.064753,10.513941
8.063917,10.510125
8.062266,10.505655
8.061145,10.501979
8.060072,10.498190
8.058751,10.494439
8.057863,10.491261
8.056956,10.488050
8.055526,10.484158
8.054460,10.480283
8.053113,10.476120
8.051746,10.472241
8.050706,10.468673
8.049530,10.465229
8.048160,10.461044
8.047327,10.458234
8.046138,10.454585
8.044920,10.450995
8.043621,10.446421
8.042385,10.442569
8.041089,10.438666
8.040178,10.435337
8.038628,10.431495
8.037850,10.428590
8.036874,10.425245
8.035515,10.421321
8.034334,10.416443
8.033015,10.412987
8.032457,10.411537
8.032669,10.412103
8.032748,10.412562
8.032708,10.412492
8.032720,10.412498
8.032733,10.412474
8.032714,10.412479
8.032714,10.412479
8.032714,10.412479
8.032714,10.412479
8.032726,10.412486
8.032440,10.412333
8.032507,10.412117
8.032619,10.412137
8.032617,10.411994
8.032390,10.411829
8.032531,10.411907
8.032701,10.411783
8.032470,10.411634
8.032559,10.411659
8.032648,10.411914
8.032472,10.411674
8.032501,10.411567
8.032657,10.411715
8.032502,10.411492
8.032509,10.411724
8.032427,10.411567
8.032331,10.411407
8.032664,10.411646
8.032665,10.411480
8.032472,10.411353
8.032496,10.411291
8.032618,10.411366
8.032488,10.410961
8.032436,10.410823
8.032497,10.411035
8.032587,10.411357
8.032475,10.411086
8.032429,10.411056
8.032517,10.411109
8.032605,10.411218
8.032458,10.411167
8.032626,10.411277
8.032678,10.411361
8.032505,10.411231
8.032630,10.411155
8.032703,10.411341
8.032551,10.411163
8.032638,10.411062
8.032716,10.410998
8.032804,10.411129
8.032965,10.411141
8.032899,10.411090
8.032907,10.411131
8.032945,10.411295
8.033004,10.410980
8.033106,10.411002
8.033133,10.411047
8.033226,10.410998
8.033230,10.411181
8.033168,10.410785
8.033240,10.410861
8.033285,10.410877
8.033312,10.410983
8.033432,10.411062
8.033327,10.411180
8.033401,10.411105
8.033470,10.411045
8.033639,10.411124
8.033626,10.410876
8.033649,10.410897
8.033629,10.410743
8.033764,10.410774
8.033888,10.410779
8.033915,10.410700
8.033972,10.410888
8.034046,10.410479
8.033859,10.410590
8.034060,10.410543
8.034000,10.410690
8.034056,10.410600
8.033845,10.410489
8.033947,10.410482
8.033921,10.410500
8.034078,10.410699
8.034043,10.410618
8.034150,10.410573
8.034100,10.410806
8.034245,10.410477
